x1,y1,x2,y2,x3,y3,u,v,w
-0.35475494,-0.53796555,-0.96087324,-0.84586578,-0.64085053,-0.04973206,-1.09571014,0.20515137,0.53488272
0.48233487,-0.84884213,0.25670019,0.51321945,0.80922864,0.98813873,0.74511444,0.45738152,0.12367389
0.81147132,0.19060654,0.64446852,-0.97787797,-0.05971865,-0.60309998,-0.09879172,0.45884582,0.48277291
0.89131192,-0.21677496,0.59404646,0.54798556,0.61605651,-0.39521623,0.69142939,0.02235464,0.39999728
0.79564255,0.90678028,-0.28524957,-0.28642228,-0.99426881,0.66537692,0.20692124,0.89308811,0.40215449
0.24484147,0.88576186,0.85133310,0.98198122,-0.32618062,-0.49883497,0.76859936,0.39351780,0.17041121
-0.98744124,0.85854532,0.29638170,0.71504930,-0.43092316,0.04695302,0.30644822,0.52238907,0.42701046
-0.84402897,-0.70073278,-0.59401253,-0.64362864,-0.93754525,-0.68627637,-1.55049061,0.03685522,-0.08412913
0.41467672,0.15727222,0.94169145,0.88960413,0.79752634,0.04380271,1.12036054,0.17473904,0.45630311
-0.01675021,0.02792563,0.87937409,0.34082930,0.87209500,-0.69821442,0.41836167,0.40396149,0.49524656
-0.25849774,-0.63184072,-0.34548758,-0.91533683,-0.94107505,-0.50461696,-1.19789414,0.08446659,0.21441886
0.44393980,0.83151198,-0.00134785,0.17440474,-0.60088137,-0.29737112,0.18175115,-0.08365689,0.06388002
-0.07661382,-0.10368166,0.22861871,0.73259115,-0.50646856,-0.80979807,-0.12671659,0.14556080,0.05512973
-0.26043263,-0.75590630,0.66349586,-0.27927631,-0.50127330,-0.43283855,-0.41726910,0.11256051,0.28398295
-0.66520538,-0.18688830,-0.07216136,-0.72685969,-0.60613305,-0.84127263,-1.08086623,0.22998272,0.46521181
-0.51219550,-0.39708198,0.20355637,0.99767235,0.14691587,-0.04206160,0.09603027,0.36400664,0.15664823
0.31835195,-0.21061832,-0.57534581,-0.33301438,-0.69940821,-0.46311329,-0.74727738,0.11363975,0.03695180
0.19592185,0.85167257,-0.19513663,-0.35612048,-0.78511933,-0.73482088,-0.23973492,0.23308088,0.08666076
0.41876138,-0.73172224,-0.00210971,0.50909758,0.60503963,0.71751307,0.53202953,0.41781483,0.39546521
-0.76229490,-0.36441846,-0.31669959,-0.60711216,-0.75692238,-0.16879604,-1.03898108,0.06984086,0.21007572
-0.22276555,-0.22817458,-0.21220028,0.23678979,0.03250564,0.20440328,-0.10214187,0.05211712,0.32806402
0.93090352,0.04658720,0.50868621,-0.60089801,-0.05406366,0.54322582,0.40551022,0.54004328,0.50455769
0.04807587,0.39822691,0.84319132,-0.47897117,0.94871952,0.48099525,0.65866669,0.38003532,0.50186148
-0.48085022,-0.18648438,0.41262249,-0.19198351,-0.89266243,-0.83675158,-0.68758363,0.27648687,0.39929675
0.22168517,0.31894395,0.70719177,0.67183376,0.42597351,0.50789867,0.82421571,0.07554239,-0.02300883
-0.18024121,0.50492800,0.36712675,-0.19782919,0.99460093,-0.90718984,0.21527507,0.07861470,-0.12432201
0.98285110,0.54189305,-0.15871765,0.85857134,-0.33507690,0.07408876,0.85469469,0.45677888,0.31044602
0.41470069,0.83239900,-0.29907668,0.54868568,-0.85737610,0.81501649,0.39271780,0.19300960,0.19366915
0.03088753,0.90941360,-0.24510144,-0.47427298,-0.08438411,0.32958892,0.14396618,-0.02032362,0.23911133
0.83108266,0.56868629,0.05525053,-0.15252602,-0.52716999,-0.29763471,0.07157026,0.17290175,0.04129859
0.61298179,0.51817078,0.57352779,-0.80204022,-0.45470744,-0.55204721,-0.03657622,0.44830353,0.35319245
-0.28437460,0.66949616,-0.92209577,0.34183045,-0.22254533,-0.29334500,-0.33862152,0.15310684,0.56236594
0.01820523,-0.08344252,-0.89345664,0.11376965,0.48515511,0.83923982,0.11822815,0.49644834,0.45301007
0.59108363,-0.59994077,-0.44213112,-0.16573627,0.36047792,0.69562683,0.11061437,0.75071614,0.72779651
0.65093401,-0.17409855,0.40054265,-0.03680050,0.02933861,-0.28181775,0.13724576,0.22253843,0.22340149
0.08734341,-0.93749294,-0.35355749,0.72036803,-0.81850129,0.76885068,-0.21711703,0.38997155,0.00152731
-0.90006158,-0.01162885,0.37893180,-0.12784997,-0.41117640,0.21463213,-0.25346099,0.12470074,0.13610545
0.78517930,0.70822228,0.06801074,0.83946413,0.23489909,-0.93301628,0.70598810,0.57158102,0.33978988
0.50376360,-0.23826893,-0.73500575,0.34041583,0.11017722,0.65112697,0.22784471,0.34936578,0.32820280
-0.34425284,0.98353002,0.90294030,-0.87188294,0.98287123,0.52077696,0.72227924,1.11746073,0.23910510
0.74320473,-0.39586948,0.63349168,0.13390093,-0.24407294,0.94440431,0.49133418,0.30635006,0.13820267
0.68556407,-0.87484004,0.71953305,0.05381469,0.10641767,-0.37791549,0.11041183,0.22199352,0.37853544
0.09531751,-0.58727078,0.08401140,-0.97174139,0.25081965,0.17831417,-0.30795621,0.07942448,0.07498958
-0.11699386,0.66964515,0.98325641,0.18363923,0.56895007,-0.25939656,0.87555383,0.20667737,0.51852376
-0.83226585,-0.56854903,-0.55427818,0.21923148,-0.30508424,-0.13341135,-0.73071554,0.15147329,0.31547381
-0.94149776,-0.53311844,0.29229223,-0.51989378,0.85609000,0.05798121,-0.37655689,0.31655037,0.26615903
0.17286807,0.41898891,-0.33238104,0.77734139,-0.15253460,0.53852487,0.52795471,0.16004076,0.07904957
0.85964741,-0.64276583,-0.99602517,-0.96645869,-0.26823434,0.64673672,-0.42672732,1.52276588,0.51981251
0.78367042,0.17337096,-0.16931239,-0.24101190,-0.65784087,0.66877264,0.11496094,0.56271329,0.32662746
-0.88520436,-0.70529684,-0.21392120,-0.27933603,0.87357079,0.52810654,-0.12398328,0.22365615,0.24673725
-0.00041832,0.29022165,0.81428408,-0.63449404,0.99506926,-0.42409339,0.28525031,0.12559627,0.26047441
0.40922076,0.46297106,-0.54242935,-0.56449083,0.98947316,0.61262777,0.43419815,0.40855483,0.03391805
0.88168871,0.47374942,-0.44009506,0.82296306,-0.28053515,0.56591661,0.57302681,0.03934189,0.12436796
-0.59615979,0.02708578,0.05931487,-0.36887273,-0.53491696,0.07950631,-0.55575997,0.08732505,0.11057417
0.02517279,0.20188048,-0.81077193,-0.59473707,-0.21857226,0.09036159,-0.66574116,0.08009473,0.14969608
0.49102641,0.43196430,0.70667065,0.20661255,0.50471022,0.28017813,0.98594925,0.10209536,0.21682287
0.59119810,-0.26494739,0.71112040,0.75476894,-0.15661550,0.59101098,0.66714585,0.43406660,0.54185340
0.71006814,-0.82906785,0.36442365,0.48146451,-0.01523319,-0.48808421,0.17238392,0.43729691,0.29235396
-0.59135994,-0.42917577,-0.53528444,-0.71399643,-0.32647895,0.74828061,-0.55120583,0.15771715,-0.06331848
0.35383182,0.22143875,0.16400787,-0.09716856,0.34769957,-0.25182899,0.21821261,0.11016754,0.20785627
-0.92366566,0.55608948,0.59845425,0.36251857,0.31895153,-0.72727981,0.16347779,0.82324386,0.47277945
0.00131862,-0.10600087,-0.20180349,0.96745582,-0.16660283,0.73206499,0.38041133,0.06688675,-0.07594564
0.02053212,-0.81964636,0.27494199,0.93402191,-0.77484204,0.62443519,0.15268830,0.84560346,0.46351888
0.54255041,0.93717978,0.45143690,0.60146004,0.68879124,0.64013449,1.17481803,0.06186549,0.60138343
0.81256132,0.90813950,0.89562207,-0.08088808,0.51051129,-0.23254564,1.02019194,0.23463929,0.19456390
-0.87733755,-0.60661177,-0.43934121,-0.64269245,-0.00516000,0.48589794,-0.91381896,0.21656332,0.23782644
-0.38480794,0.38802092,-0.63106497,-0.95208856,-0.42117182,0.79442652,-0.39040264,0.06099369,0.07253439
-0.40328112,0.01724607,0.58945052,0.33457041,0.73154476,-0.10290307,0.40464345,0.30352108,0.44704990
-0.34452766,-0.28711859,-0.23376929,-0.91172821,-0.20925447,-0.68552365,-0.84675852,0.14075671,0.21694006
-0.63842629,0.38655303,-0.07793247,-0.31027868,0.94126966,0.03087797,0.17242391,0.41756835,0.21944794
0.60102283,-0.87354153,-0.52019313,0.89256138,0.07008026,-0.07249430,0.01231695,-0.11913222,0.23705869
0.94578332,-0.01634407,-0.02419114,-0.73462732,-0.14985857,-0.62585754,-0.29211769,0.06165943,0.22082462
0.60626128,0.39576246,-0.51318424,-0.03171240,-0.31984402,-0.10969451,-0.09726749,0.25942436,0.18313710
0.93195196,0.88514159,-0.68550840,-0.89411808,-0.05500283,0.70797595,0.18598721,0.64339867,0.22849845
0.86988699,-0.04534283,-0.08267975,-0.06595950,-0.14136232,-0.18841760,0.12240325,0.12282411,0.14527433
-0.53972217,-0.78902404,-0.14099135,0.32872208,0.81215129,0.50875394,0.08461495,0.41484718,0.18990938
-0.37410412,-0.37721780,0.17400198,0.97172632,-0.92877523,-0.60666422,-0.42044154,0.15483351,0.15106212
0.68095573,-0.55462037,-0.99325859,0.86890142,-0.77821465,-0.14703689,-0.30855854,0.75230873,0.20021461
-0.25066644,-0.31322125,0.81294613,0.73037353,-0.89512540,0.68077936,0.14228997,0.90225521,0.51437582
-0.03960660,0.24372183,0.09184199,-0.78104345,0.96026642,0.52182317,0.12827707,0.35552496,0.50225211
-0.12953330,0.27887368,0.48247244,-0.93793739,0.39848153,-0.04144659,0.01506566,0.18004439,0.15149478
-0.91093150,0.07605581,-0.39687290,0.61421331,0.93882391,0.14420134,0.22309629,0.44373934,0.18347170
-0.26910735,-0.93217563,-0.14555041,-0.00683339,0.94629865,-0.25722340,-0.14827767,0.51567746,0.68956359
0.51200243,-0.86786645,-0.48077487,-0.41465055,0.54681811,-0.41283899,-0.23369071,0.16112549,0.46140347
0.34615528,0.06083710,0.81919373,-0.60179566,0.14342450,0.04576538,0.12726044,0.04220729,0.25633996
-0.54832940,0.31180905,-0.70936649,0.43800718,0.26226767,0.92078826,0.11979714,-0.01657852,0.01833031
0.33389728,0.92978898,0.76949544,0.52886339,-0.89867297,-0.84705258,0.16509186,0.67986906,0.02651522
-0.62463252,0.67779415,-0.99016838,-0.14822033,-0.50821124,0.80999564,-0.18754075,0.08684571,0.08765206
0.70924466,0.04671604,-0.81202567,-0.36328802,0.26418869,-0.06462915,-0.18602763,0.13493374,-0.00340385
-0.13396362,0.20262227,-0.24800950,-0.31157707,-0.41356586,-0.20324280,-0.27626432,0.02485705,0.35999796
-0.14331552,0.84480128,0.38160299,-0.33878991,-0.71794433,0.82737753,0.19892752,0.27780953,0.38775226
0.77012964,-0.25473480,-0.27491083,-0.83980525,0.50374483,-0.73645068,-0.29397107,0.15229014,0.28652248
-0.47098644,-0.91887978,-0.74470898,-0.52013808,0.96719308,-0.57839440,-0.62913597,0.36993349,0.25325675
-0.25506934,-0.37766812,0.18718757,-0.07972471,0.14822689,0.46724370,0.01235715,0.10860639,0.32564340
0.02592761,-0.57489991,0.79665551,0.20550506,0.04883058,0.02723058,0.29007481,0.35833968,0.23721966
0.46482097,0.38482583,0.11793879,-0.06886425,0.15919025,0.80903518,0.57879920,0.12407619,0.26176315
-0.52486631,-0.58883244,-0.64175758,0.50485325,0.50666231,0.77956048,0.17733079,0.51849758,0.23439250
-0.53777539,0.28427859,-0.02433644,0.38015439,0.81219203,-0.69334409,0.21122341,0.28589648,0.27020329
0.34278457,0.91358527,0.61105313,0.27496866,0.54203028,-0.50153190,0.80021330,0.17568069,0.02001860
0.21785652,-0.86356299,0.71700134,-0.82697803,0.66337702,0.39377099,0.01636615,0.29497672,0.24204094
0.27659506,-0.36918460,-0.70533445,0.00002183,0.40004125,-0.65469064,-0.46221767,0.13916536,-0.03721899
-0.99865055,-0.86175309,0.07951400,0.84301055,-0.90395482,0.73207627,-0.44385952,0.67951007,0.20521397
0.95499873,-0.96468773,-0.28820879,-0.83927410,-0.87125359,-0.64578383,-0.85225415,-0.03371394,-0.04788591
-0.61270604,0.33945532,0.88795215,-0.02691315,-0.30421386,0.71562683,0.43141314,0.27692312,0.41251524
0.08062005,-0.64636410,0.82766127,-0.80538359,-0.40007701,0.80172038,0.07312600,0.40822752,0.10931041
0.07487801,0.15172895,0.16191902,-0.12048745,0.51382007,-0.12158501,0.24734645,-0.07245084,0.23296546
-0.46087174,0.67591296,0.65541653,0.97618197,-0.93219437,0.73830860,0.50556597,0.08146115,-0.08221348
0.88710790,0.64065790,0.46054829,0.43443317,0.33286320,0.91078672,1.12769485,0.06449308,0.46656677
-0.85415373,0.34838656,-0.49241553,0.36393388,0.53587403,-0.32220749,-0.01557025,0.21713694,0.01559375
-0.73709859,0.94291744,-0.35189451,-0.18636534,-0.83749691,0.16453882,-0.22966006,0.19000380,0.13388365
0.54186963,0.23332464,0.51396197,-0.73343453,0.69507090,0.99252074,0.82809711,0.20605923,0.02324331
-0.89272898,-0.11845522,-0.30808613,0.63772317,-0.34681268,0.60559587,-0.22188066,-0.23611352,-0.01853724
-0.57149755,-0.59975948,-0.22151526,0.54738763,0.41697680,-0.44205644,-0.42813327,0.61791414,0.61386602
0.53315563,0.21559515,-0.85935906,0.23662730,0.14162918,0.08864474,0.12342402,0.21009706,-0.07741816
-0.77437683,0.94127580,-0.35056690,0.42929816,-0.24527948,-0.55158747,-0.14491560,0.27112092,0.13992891
-0.77610897,0.52978602,0.98366442,-0.49645435,0.02847820,-0.39517103,0.09320428,0.41796148,0.08577808
-0.13747565,0.00315634,-0.10250385,-0.04843944,-0.48696768,0.47665845,-0.18799001,0.03076897,-0.12755834
-0.86414816,-0.75548250,-0.23151279,-0.76305428,-0.46517509,0.70439670,-0.71473712,0.51350343,0.21557883
0.87397874,0.49272149,0.28907356,0.28268504,-0.19972363,-0.47714377,0.51459653,0.12626681,0.00875324
-0.96886395,0.35335864,0.07497956,-0.85348015,-0.19176972,-0.78544830,-0.76057746,-0.09260542,0.17095466
-0.19150588,-0.18755607,-0.94858671,-0.43852939,0.55246431,-0.02723781,-0.44447465,-0.11828802,0.08783326
-0.64779164,-0.62190644,-0.24745302,-0.43226683,0.86175272,0.90657675,-0.15899873,0.13227933,0.20289545
-0.40581176,0.30016393,0.17032105,-0.93727950,0.04690789,-0.41212556,-0.18580181,-0.15962481,0.04463575
0.48055355,0.55682006,0.50469729,-0.23340228,0.40509861,-0.01389400,0.63548237,-0.12365070,-0.01214435
0.76236545,-0.30595641,-0.31542411,-0.51039706,0.88718064,0.67295212,0.43720164,0.56283613,0.34014113
-0.36807968,0.18486888,0.99922400,-0.05195463,-0.22996948,0.08800509,0.21921447,0.17137888,-0.18749595
-0.16564456,-0.22849109,0.91888235,-0.98311906,0.70992264,0.14295894,0.06247506,0.45119210,0.42666522
0.58757686,0.76621314,0.74372239,0.25865671,-0.56305194,-0.12574709,0.61339710,0.47764433,0.28173404
0.79098614,-0.05499234,0.53814287,0.05376180,0.76602361,0.72246479,0.85603273,0.04967635,0.22538646
-0.85897518,0.71313178,-0.34918166,0.31071591,0.22009137,-0.56092861,-0.16615050,0.04896076,0.03943891
-0.28677505,0.73211144,0.23635485,-0.39103786,-0.91708680,-0.10661004,-0.27507859,0.73810480,0.47251129
-0.65285662,0.12051163,0.61791406,0.36129489,-0.00323442,0.44630935,0.27611257,0.18380580,0.02429606
0.45778819,0.64184848,0.51553748,-0.14148227,-0.51550971,0.95591023,0.53113453,0.21868183,0.45424820
-0.29524153,0.42611043,-0.26693927,0.35294985,0.32532779,0.37297954,0.43020765,0.05659168,0.20949389
-0.22984973,-0.80800444,-0.99553508,-0.99543143,-0.64190037,-0.78184351,-1.54114829,-0.03508098,0.17284766
-0.19861573,-0.12437012,0.21345997,0.03097913,-0.45520461,-0.04159066,-0.13117269,0.17047959,0.24353711
-0.84460570,0.87355756,-0.67746307,-0.55115767,-0.42575634,0.70538616,-0.31340952,0.31065576,0.22829262
0.20499057,-0.98736238,0.39110296,-0.97496791,0.82458868,-0.11555961,-0.18425391,0.16798751,0.16600842
0.23615024,-0.78361912,0.62327301,0.23184958,-0.32144108,-0.15498404,0.01715579,0.39429859,0.41777680
0.00196921,-0.06339945,0.76286088,-0.83503935,-0.56994824,0.20122242,-0.11932403,0.17830528,0.04237988
-0.27786597,0.04434428,0.14364938,-0.60427662,-0.93561214,-0.80254824,-0.61328853,0.22352320,0.56363462
0.62428833,0.01067392,-0.54054393,-0.88749653,-0.66203143,0.58538476,-0.34409793,0.82097805,0.42220224
0.50159835,0.79652160,0.57501162,0.07504985,-0.40961096,-0.52643403,0.31825969,0.29145023,0.21783378
0.11252748,0.47969783,-0.17351737,0.08986199,0.19767488,0.81840210,0.52954889,-0.08984414,0.14763694
-0.59069299,-0.80221251,-0.12008824,0.26343147,0.86333858,-0.01191916,-0.11232018,0.42960128,0.31321068
-0.10496625,0.35826966,-0.61494042,0.51052470,0.30330099,0.27108428,0.07933699,-0.11623010,0.18424279
0.33544561,-0.22715458,0.60980776,0.01034193,-0.45211272,0.13180273,0.14468493,0.15708408,0.08427980
-0.09553197,-0.23929588,-0.21038435,-0.88963314,-0.87910783,-0.29252478,-0.88468406,0.14191772,0.43823229
0.94810361,-0.61777021,-0.35723818,0.82639703,-0.40100385,0.87459662,0.42952990,-0.00823673,-0.07517680
0.40355128,-0.68574734,0.77927404,0.17706182,0.36838805,0.74610084,0.56264986,0.31791223,0.18321533
-0.15199099,0.63300451,-0.55304961,-0.64643126,0.19105577,0.24174420,-0.19297333,0.25239459,0.30039435
-0.19777663,0.73327578,0.50726383,-0.61719215,0.36003647,0.14679288,0.39856018,0.13599991,-0.02554914
0.62389903,0.17970252,-0.52526588,-0.22929175,0.22693941,-0.46657053,-0.13363279,0.42346466,0.54996116
0.56807430,-0.57595265,-0.31031277,-0.63998358,0.99306865,-0.41847492,0.01450384,0.18159547,0.00723891
-0.42378585,-0.70834872,0.15919936,0.21600003,0.09614471,-0.75391723,-0.48539094,0.21643630,0.30274801
0.24837440,0.59066916,0.43437342,0.20861876,-0.64739423,0.31621819,0.47476784,0.42896174,0.32942464
0.16468866,0.82519097,-0.46110603,-0.99476239,0.27532655,0.43239814,0.04995165,0.28447846,0.02118722
0.07842242,-0.19145347,-0.36589470,-0.73037499,0.76210709,0.21399838,-0.01795563,0.18792281,-0.00369717
-0.11536184,-0.75642108,-0.62600502,0.88542334,0.72112182,0.62569522,0.27438931,1.03573647,0.39785086
-0.28579070,0.40014272,0.34080006,0.68396319,0.50642068,0.07884046,0.45931583,0.06712756,0.38293000
0.06843294,0.81698049,0.26059548,-0.52650608,0.32942544,0.60181581,0.54960671,0.06223458,-0.01944639
-0.89577565,0.51641305,0.88694147,0.72144940,0.40829459,-0.88289657,0.23374160,1.35149392,0.52064543
-0.29158779,0.70492058,-0.66191996,-0.63891682,-0.62495487,0.62434685,-0.29748195,0.19077474,0.16939750
0.22447873,0.22639042,0.25496549,0.75136596,0.35868221,-0.01176572,0.51437197,-0.05065712,0.08658927
-0.51913234,-0.78417422,-0.34991507,-0.64676151,0.81002892,0.03073489,-0.21990651,-0.04830087,0.06398089
0.83230049,-0.31694109,-0.12440418,-0.05309347,0.44774015,-0.67263768,0.18210837,0.27912551,0.31570248
-0.93783451,-0.69211371,-0.60695181,0.65434719,0.21959710,-0.06508723,-0.36188479,0.68067451,0.51513240
0.22975661,-0.67113679,-0.09344443,0.16416476,0.78332519,-0.99794832,-0.06179110,0.21840434,0.24129635
-0.19544815,0.78287234,0.58532951,0.37695198,0.64128717,-0.32172005,0.69291986,0.34081756,0.27513354
-0.36651267,0.19710416,-0.59604202,0.95439495,0.98631636,0.39543122,0.44208711,0.42877016,0.30010174
0.00976780,-0.67828738,-0.66251432,0.82278953,0.13303289,0.31548646,0.05834793,0.37898429,0.14000084
-0.12846771,0.58616700,0.92144110,-0.80790433,-0.12743322,0.09866435,0.07005418,0.24373315,0.11197123
0.61289235,0.14523322,-0.61581901,0.96455460,0.41635795,0.72331046,0.60103918,0.17553790,0.42253137
-0.76337672,-0.76283648,-0.89728476,0.11096551,-0.28903638,0.79055348,-0.43652640,0.44206298,0.25626361
-0.12484178,0.64296698,-0.08358699,-0.74656581,0.06295322,-0.77327571,-0.30892605,-0.09160599,-0.03496985
-0.83730544,-0.14325269,0.01650943,-0.82855926,-0.28812716,0.89292706,-0.33167327,0.74464570,0.20814804
0.66479024,0.01561835,0.52876971,0.85450192,0.50301667,-0.06553620,0.83437398,0.11807097,0.32512918
-0.61512989,-0.87568222,-0.44591207,-0.97247273,-0.11645587,-0.10301589,-1.07692434,0.03021015,0.25103231
-0.83006491,0.64420517,0.06131543,0.31876387,-0.65900808,-0.66352648,-0.43310509,0.57897639,0.56560271
-0.49436947,0.54750402,-0.69326920,0.11462807,0.87441601,-0.34341509,0.02040983,0.15510530,0.27454823
-0.53815266,0.26422024,-0.88623985,-0.54852875,0.35408604,-0.14700236,-0.66502286,0.46035062,0.42075224
0.37141947,0.20291188,0.60443237,-0.12089919,0.46907131,0.86279340,0.85416512,0.16846029,0.22913660
0.12638926,0.66991065,0.95522691,0.11682188,-0.44135311,0.00419759,0.34371457,0.41304314,0.45597745
0.05156982,-0.87619496,-0.89012365,-0.25930505,-0.77076090,0.00814313,-0.93648795,0.31823213,0.46909665
-0.32266782,-0.30262914,0.53580232,0.95160620,-0.01966102,0.52104708,0.55163343,0.25686856,0.11582176
-0.06016208,0.65521500,-0.17417283,-0.13108022,-0.08683817,0.02672986,0.18020063,0.08392776,-0.01326600
0.24008338,-0.92491556,-0.71394365,0.97083056,-0.29501197,0.60144460,0.00536568,0.41479014,0.01229842
0.59074361,-0.81238824,0.70765606,-0.51802901,0.98772641,-0.96454825,-0.05233051,-0.02736022,0.39373743
0.43629479,-0.83354603,0.49036877,-0.46259311,-0.14870605,0.89878124,0.21773220,0.34292459,0.04857902
0.66537911,-0.25720161,0.23683227,0.52843566,-0.52742936,0.42041553,0.42276637,0.45581359,0.53203187
0.70015845,-0.61382369,0.25870563,-0.53819114,-0.17199123,0.46386366,-0.03114602,0.29735571,0.28737525
-0.06749397,0.66207005,0.19403644,0.71001062,0.89129999,0.60237420,0.98644723,-0.01380510,0.03554871
0.14301629,-0.56613236,-0.36318685,-0.21771551,-0.65690250,-0.41576218,-0.65890450,0.06353969,0.46300924
-0.54335048,-0.76122219,0.89653372,-0.71538953,0.85967939,-0.29677929,-0.29660576,0.22558087,0.34396295
-0.81932524,-0.13181554,-0.32223018,0.05114551,0.08074905,0.95218163,-0.13361735,0.10569069,0.11989621
0.03334328,-0.35462673,-0.70251415,-0.79957807,0.32106551,-0.69647211,-0.71832993,0.27340401,0.12030515
-0.47289509,0.25649585,0.24879780,0.73536035,0.28190773,0.85854570,0.73855416,0.00462873,0.06309708
0.12064353,-0.99949232,0.88450869,-0.40420643,0.00219913,0.28621015,0.03538977,0.58808424,0.30236644
-0.69946372,0.63350774,0.34053910,0.45652430,0.61557745,-0.02218656,0.62594248,0.34652581,0.12171181
-0.29534304,-0.88865690,-0.76483500,-0.00608648,0.37300149,-0.81343284,-0.64806422,0.37337143,0.28515196
0.18940958,0.95787835,0.22802415,0.92276316,-0.53818684,0.43548872,0.73837601,-0.07331576,0.01895862
0.16383375,0.39024371,-0.68699397,0.34638944,0.68719792,-0.88805848,0.22710482,0.59680812,0.22215589
-0.93002880,0.40964255,0.59243560,-0.23504254,0.29365999,0.53329815,0.12698243,0.60708107,0.33611897
-0.63140614,0.22702662,-0.43583617,-0.76252815,0.15228382,-0.63062738,-0.78881498,0.24085311,0.38241891
0.74958167,0.11010064,0.62836348,0.35500263,-0.73470697,-0.53899221,0.11337292,0.16550209,0.24609614
-0.30313406,0.53247055,0.42894487,-0.97742077,0.84266712,0.46458258,0.15625636,0.75739362,0.57704168
0.50483588,0.79062494,-0.41129412,0.90199761,0.25016217,0.97262806,1.01438951,-0.13578816,0.03640808
0.15411213,0.00817288,0.72172827,0.38220369,0.10494137,-0.00096083,0.36621425,0.02262390,-0.11670901
-0.80254345,0.64350646,0.61458131,-0.58731422,0.40428874,0.20614540,0.24170396,0.40290414,0.17197224
0.98751073,-0.55718048,0.74925294,0.97701610,0.58038608,-0.24638210,0.86090764,0.28558911,0.20248411
0.76430010,0.50092387,-0.44461473,0.75183473,0.15919072,0.39633800,0.50581157,0.29460771,0.23247399
-0.30399861,-0.06636758,0.45897314,-0.16124001,0.41080994,0.79101558,0.39768054,0.35188974,0.44738911
0.73076716,0.33351750,-0.63293906,-0.83817200,0.19524113,0.49265644,-0.18823429,0.40462996,0.21593431
-0.61849410,0.70750228,-0.87827090,-0.20299849,-0.46083655,-0.15658049,-0.35233476,0.08338163,0.30913759
-0.58423648,-0.93857337,-0.17627746,0.67829102,-0.12065665,-0.64415551,-0.58390593,0.33056664,0.22584274
0.38954148,-0.27610957,0.84497962,0.36067676,0.05924916,0.11528222,0.57867476,0.19813485,0.41686964
0.98226907,-0.14943850,-0.26178315,0.34517618,0.64039922,-0.07436685,0.51249829,-0.00017130,-0.15141985
-0.77927225,0.46726910,0.52495606,0.75569456,-0.58116632,-0.31512846,-0.11768115,0.60413068,0.38558765
-0.81184212,-0.37771367,0.89742263,0.61335296,-0.27742223,-0.83371426,-0.29740638,0.61706959,0.39303033
-0.67202365,0.14461260,0.06661432,-0.60292895,0.93324502,-0.34421222,-0.26647639,0.34354871,-0.03526241
0.31190841,-0.24363009,0.13953411,-0.24261231,-0.43653069,-0.28696743,-0.07686832,0.03200740,-0.04611779
0.07701981,-0.40387776,0.72285162,-0.81047532,-0.02526471,-0.29955396,-0.39372187,0.12494554,-0.01526889
0.94263187,0.84433263,-0.88021889,-0.69052617,0.16021746,0.92378672,0.39780347,0.68821304,0.23223584
-0.21289162,-0.61355526,-0.21559590,-0.28971298,0.17513830,-0.65185204,-0.79651919,0.19109037,0.39301925
-0.25023146,0.22331711,-0.98381993,0.59811833,0.39187508,-0.42467668,0.01496632,0.12456326,-0.05380675
0.84131572,-0.58834680,0.52598412,-0.92223905,0.54173221,-0.77030066,-0.13890075,-0.00752016,0.08472359
-0.02646240,0.23248901,-0.54788308,0.36185300,-0.16977319,-0.89458914,-0.44305915,0.53941788,0.27601978
-0.91021992,0.00638808,0.30544361,-0.61829459,0.25524501,-0.67741317,-0.54186340,0.07064238,-0.14555405
-0.18963917,-0.26424139,-0.33291993,-0.69743086,-0.35451881,0.37769588,-0.69459746,0.02162613,0.00990260
-0.09347064,0.73247260,-0.67536013,0.83648987,0.44962016,-0.02513610,0.58631077,0.10605454,0.18136142
-0.17669243,0.66332460,-0.78063519,0.03312489,-0.91216539,0.50195204,-0.09452752,0.20950783,0.52028207
0.39989084,0.63706537,-0.15911217,-0.33029842,0.81950520,0.82733252,0.55922581,0.27237222,0.14201655
0.70847084,-0.97383274,-0.10702594,-0.89357396,0.13366329,0.58845358,-0.22242045,0.57067503,0.25043973
-0.93461245,-0.66324364,0.90522091,0.32276600,-0.07813792,-0.97695111,-0.65830305,0.65298464,0.30004475
0.02043702,0.28747332,0.18412627,0.65671186,0.93845544,0.40739065,0.95330324,0.13166277,0.21107938
-0.33232562,0.44359993,-0.57461471,-0.51153932,0.31066112,0.78656398,0.08377168,0.33843907,0.21231395
0.87003801,-0.84936609,0.50578804,0.55070429,-0.48403357,-0.27768290,0.13759673,0.92766487,0.59593950
-0.52196325,-0.85068966,0.05721999,-0.65235775,-0.87956018,0.08082468,-0.59379792,0.39696648,0.24191350
-0.04533062,-0.16749623,0.18425788,-0.77502679,0.42177234,0.71705037,0.06543956,0.07793781,0.14879368
0.50733447,0.32465483,-0.48308602,0.48090499,-0.43102350,0.60698341,0.30062230,0.18072974,-0.01313648
-0.77761044,-0.86991747,0.80627252,-0.37624761,0.96717215,0.28323205,0.00737697,0.39147955,0.27281713
0.41000606,0.99831147,0.73751183,0.78757928,0.99887440,0.48959228,1.40259807,0.01944224,0.07211736
